Year,Month,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHS,BIH,BLR,BLZ,BOL,BRA,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRL,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MMR,MNE,MNG,MOZ,MRT,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SOM,SRB,SSD,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VEN,VNM,VUT,YEM,ZAF,ZMB,ZWE
2013,6,30736.76496333333,82868.5032625,9481.83581125,239459.23389166663,366419.2958083333,9138.104563916666,611425.1514750001,77339.93123083333,51548.18722333333,3244.0597614166663,110319.60995,11384.387049166668,25940.916865,176310.98560833334,53114.65362,2988.5761878333333,26149.191425,93088.66491166668,1256.0975441666667,52360.504746666666,1105176.9921666668,9264.080766083334,1607.9997000833334,13456.209808333331,20905.526715,705948.166,51390.1589975,100811.33719583332,11894715.978333334,21881.43899583333,87252.47310833333,51766.489003333336,15598.561486666667,173799.47965833335,14410.569244166669,43766.64332,7905.31498775,122201.31143333334,864574.5173083334,1416.128391083333,52776.827711666665,33884.47194666667,244915.513525,75790.61978916667,306727.410925,5824.978989833334,316478.6389166667,21517.05143833333,129380.10668333336,61054.446429166666,2043.5263596666664,447377.8627666666,15303.63219,536827.0084333334,16423.642016666665,28812.544279166665,21942.218225,2100.21713325,2245.919186583333,12580.287216666668,92063.1131425,,27277.365515,4176.463781083334,20813.54580333333,22467.897759166663,9481.72804275,55804.537704166665,847804.5744333332,2977011.1958333333,61732.057198333336,797629.2311666666,214000.43958333333,3225.527386,86273.00600666666,413755.246025,8781.584929916668,33190.61401333334,1332664.3484166665,314860.9553416667,62786.47518666666,15902.574781666666,29010.58289833333,668508.2013833333,121758.03324166666,14195.880635833331,29461.12059,1801.25067325,101564.05984583333,27273.78608,3973.200681583333,19623.769015,10939.13511,11917.010831666666,78489.93003916666,11962.809248333331,27549.284605,661785.354525,10635.429933333333,32495.5624475,97593.2482675,3574.429372,43339.18619583333,30685.85630333333,11599.342816666667,7501.636466916667,281682.128025,12035.850063333331,,33645.35869833333,300422.103175,16729.335864166667,182689.4641583333,49381.56291583333,35252.773531666666,82443.61224333334,84991.93466083333,353541.465475,17346.099429166665,92702.97141833333,179278.53498333332,16539.62058,355068.659975,,51602.9603525,63639.24146166667,44806.29185833333,,110724.49365833332,98883.06775416668,2273901.339,5124.7557135,667260.0287583333,99155.01755166666,24079.560861666665,819.4939114166667,6100.792510249999,11602.633781666667,25621.63132333333,59860.533371666665,50770.81891166667,4035.8242070833335,38763.57125333333,16882.53845666667,52048.12640583333,2766.6167195,49757.94813333333,63777.290885,6378.703507833334,392076.47321666667,10921.640101666666,198651.87515,6784.803396083333,33780.917872499995,40946.635905,410938.8327416666,76643.4580275,33159.98188083334,318939.68715,37213.8891875,6196938.548416667,172661.19068333332,442403.2879333333,282478.77866666665,748.0862095,48400.42900333333,547840.703925,33470.44044583333,29892.56813583333
2013,7,30798.05794,82977.02225499999,9518.5450235,239676.42375,366307.43465,9137.3478385,612853.04825,77026.11071499999,51650.240000000005,3243.8798825,109809.6058,11428.759985,25980.88958,176736.15205,53330.2771,2963.89811,25940.65513,93022.5842,1255.0449680000002,52427.87858,1108373.709,9253.6265795,1613.9545015,13349.40637,20867.51409,706605.515,51072.653235000005,100194.056875,11901290.47,21871.443615,87361.94013,51927.09249,15554.50197,174090.40635,14414.522935,43591.41576,7938.4192915,121975.6458,861172.88995,1403.8086925,52427.06163,33914.04868000001,245974.96425,75932.637355,307202.21075,5828.349699,316372.9894,21414.53622,129909.804,60716.213665,2008.226618,444589.4812,15331.00989,533528.5891,16478.13238,28774.615085,21985.087310000003,2111.7319295,2245.6867605,12748.34731,91806.107645,,27378.68586,4194.2374445000005,20848.8068,22400.787545,9516.6399795,55828.784115,851516.6279,2992234.438,61760.72536,799778.5037,213877.5915,3230.578464,86119.00393,412117.22575,8765.7056145,33371.66462,1328764.4874999998,310768.82695,63043.98239,15955.6967,29073.74735,667635.9316,121692.97815,14224.451125,29643.55377,1833.4911805,100253.268215,27496.24073,3983.7614025,19586.03527,10895.64062,11912.37684,78589.17439500001,12014.59155,27568.92295,661390.51095,10604.10672,32590.689285,98050.695715,3566.183241,43550.745065,30778.846380000003,11648.84288,7543.0431755,282936.04485,11973.70785,,33787.53574,301235.70845,16806.280995,182090.46785,49386.178555,35373.15029,82496.04444,85290.664865,354652.90995,17382.413555,93012.29348,179913.99959999998,16677.40092,353970.94925,,51907.388425,63607.12491,44978.29258,,111123.44945,98828.292735,2272618.897,5124.84604,670891.06765,99237.25065,24135.81221,816.8422535,6133.4622315,11627.60356,25632.89111,59194.5805,50890.36056,4068.9476195,38542.831,16757.33034,51939.245215,2769.031324,49262.044890000005,63989.39164,6357.516101,391633.1832,11049.96934,198465.8188,6782.863311499999,33779.797114999994,41158.24023,413052.04375,76679.993525,33243.444745,316090.3252,37171.976565,6200842.8595,172002.639,441998.5,283761.5852,752.791391,48291.28369,548857.90335,33475.334025000004,29744.817605
2013,8,30859.350916666663,83085.54124749999,9555.25423575,239893.6136083333,366195.5734916667,9136.591113083334,614280.945025,76712.29019916666,51752.29277666667,3243.700003583333,109299.60165,11473.132920833334,26020.862295,177161.3184916667,53545.90058,2939.220032166667,25732.118835,92956.50348833331,1253.9923918333334,52495.252413333335,1111570.4258333333,9243.172392916666,1619.9093029166663,13242.602931666668,20829.501465,707262.8640000001,50755.1474725,99576.77655416667,11907864.961666666,21861.448234166663,87471.40715166667,52087.69597666666,15510.442453333331,174381.33304166666,14418.476625833331,43416.1882,7971.52359525,121749.98016666666,857771.2625916667,1391.4889939166667,52077.295548333335,33943.625413333335,247034.414975,76074.65492083333,307677.010575,5831.720408166667,316267.33988333336,21312.021001666668,130439.50131666668,60377.98090083333,1972.9268763333328,441801.0996333333,15358.387589999998,530230.1697666666,16532.622743333333,28736.68589083333,22027.956395,2123.24672575,2245.454334416667,12916.407403333333,91549.1021475,,27480.006205,4212.011107916666,20884.067796666663,22333.677330833336,9551.55191625,55853.03052583334,855228.6813666667,3007457.6801666664,61789.393521666665,801927.7762333334,213754.74341666664,3235.629542,85965.00185333334,410479.205475,8749.826299083334,33552.71522666667,1324864.6265833334,306676.69855833333,63301.48959333333,16008.818618333336,29136.911801666665,666763.6618166667,121627.92305833333,14253.021614166668,29825.98695,1865.73168775,98942.47658416668,27718.69538,3994.3221234166663,19548.301525,10852.14613,11907.742848333331,78688.41875083334,12066.373851666667,27588.561295,660995.667375,10572.783506666668,32685.8161225,98508.1431625,3557.93711,43762.303934166666,30871.836456666668,11698.342943333331,7584.449884083333,284189.961675,11911.565636666666,,33929.71278166667,302049.313725,16883.22612583333,181491.47154166663,49390.794194166665,35493.52704833333,82548.47663666666,85589.39506916667,355764.354425,17418.727680833334,93321.61554166667,180549.46421666667,16815.181259999998,352873.238525,,52211.8164975,63575.00835833333,45150.293301666665,,111522.40524166668,98773.51771583334,2271336.455,5124.9363665,674522.1065416667,99319.48374833334,24192.06355833333,814.1905955833333,6166.13195275,11652.573338333334,25644.150896666662,58528.627628333335,51009.90220833333,4102.0710319166665,38322.09074666667,16632.122223333336,51830.364024166665,2771.4459285000003,48766.14164666667,64201.492395,6336.3286941666665,391189.8931833333,11178.298578333332,198279.76245,6780.923226916667,33778.6763575,41369.844555,415165.2547583333,76716.5290225,33326.907609166665,313240.96325000003,37130.0639425,6204747.170583333,171344.08731666667,441593.7120666667,285044.3917333333,757.4965725,48182.13837666667,549875.102775,33480.22760416667,29597.067074166665
2013,9,30920.64389333333,83194.06023999999,9591.963448,240110.80346666664,366083.7123333333,9135.834387666666,615708.8418,76398.46968333333,51854.34555333333,3243.5201246666666,108789.5975,11517.505856666668,26060.83501,177586.48493333333,53761.52406,2914.5419543333333,25523.58254,92890.42277666666,1252.9398156666666,52562.62624666667,1114767.1426666668,9232.718206333331,1625.8641043333332,13135.799493333334,20791.48884,707920.213,50437.64171,98959.49623333334,11914439.453333331,21851.45285333333,87580.87417333333,52248.29946333333,15466.382936666669,174672.25973333334,14422.430316666669,43240.96064,8004.627898999999,121524.31453333334,854369.6352333333,1379.1692953333334,51727.52946666667,33973.20214666667,248093.8657,76216.67248666666,308151.8104,5835.091117333333,316161.6903666667,21209.50578333333,130969.19863333336,60039.74813666666,1937.6271346666665,439012.7180666666,15385.76529,526931.7504333333,16587.113106666668,28698.756696666667,22070.82548,2134.761522,2245.221908333333,13084.467496666666,91292.09665,,27581.32655,4229.784771333333,20919.32879333333,22266.56711666667,9586.463853,55877.27693666667,858940.7348333333,3022680.922333333,61818.06168333333,804077.0487666667,213631.89533333332,3240.68062,85810.99977666666,408841.1852,8733.946983666667,33733.76583333334,1320964.765666667,302584.5701666667,63558.996796666666,16061.940536666669,29200.076253333333,665891.3920333333,121562.86796666666,14281.592103333334,30008.42013,1897.972195,97631.68495333332,27941.15003,4004.882844333333,19510.56778,10808.65164,11903.108856666666,78787.66310666667,12118.156153333332,27608.19964,660600.8237999999,10541.460293333334,32780.94296,98965.59061,3549.690979,43973.86280333334,30964.826533333333,11747.843006666666,7625.856592666667,285443.8785,11849.423423333334,,34071.88982333333,302862.919,16960.171256666665,180892.47523333333,49395.40983333333,35613.90380666666,82600.90883333333,85888.12527333334,356875.7989,17455.041806666664,93630.93760333334,181184.9288333333,16952.9616,351775.5278,,52516.24457,63542.89180666667,45322.294023333336,,111921.36103333332,98718.74269666668,2270054.0130000003,5125.026693,678153.1454333334,99401.71684666666,24248.314906666667,811.5389376666667,6198.801673999999,11677.543116666668,25655.41068333333,57862.67475666667,51129.443856666665,4135.194444333333,38101.35049333333,16506.914106666667,51721.48283333333,2773.860533,48270.23840333334,64413.59315,6315.141287333334,390746.6031666667,11306.627816666669,198093.7061,6778.9831423333335,33777.5556,41581.44888,417278.4657666667,76753.06452000001,33410.370473333336,310391.60130000004,37088.15132,6208651.481666666,170685.53563333332,441188.9241333333,286327.1982666667,762.2017539999999,48072.993063333335,550892.3022,33485.12118333334,29449.31654333333
2013,10,30981.93687,83302.5792325,9628.67266025,240327.993325,365971.851175,9135.07766225,617136.7385750001,76084.6491675,51956.39833,3243.34024575,108279.59335,11561.878792500002,26100.807725,178011.65137500002,53977.14754,2889.8638765,25315.046245,92824.342065,1251.8872395,52630.00008,1117963.8595,9222.26401975,1631.81890575,13028.996055,20753.476215,708577.562,50120.1359475,98342.2159125,11921013.945,21841.4574725,87690.341195,52408.90295,15422.32342,174963.186425,14426.3840075,43065.73308,8037.732202749999,121298.6489,850968.007875,1366.84959675,51377.763385,34002.778880000005,249153.316425,76358.69005250001,308626.610225,5838.461826500001,316056.04085,21106.990565,131498.89595,59701.5153725,1902.327393,436224.3365,15413.142989999998,523633.3311,16641.603470000002,28660.8275025,22113.694565,2146.27631825,2244.98948225,13252.52759,91035.0911525,,27682.646895,4247.55843475,20954.58979,22199.4569025,9621.37578975,55901.523347500006,862652.7883,3037904.1645,61846.729845,806226.3213000001,213509.04725,3245.731698,85656.99769999999,407203.164925,8718.067668250002,33914.81644,1317064.90475,298492.441775,63816.50399999999,16115.062455,29263.240705,665019.12225,121497.812875,14310.1625925,30190.85331,1930.21270225,96320.8933225,28163.60468,4015.44356525,19472.834035,10765.15715,11898.474865,78886.9074625,12169.938455,27627.837985,660205.980225,10510.13708,32876.0697975,99423.0380575,3541.444848,44185.4216725,31057.81661,11797.34307,7667.26330125,286697.795325,11787.28121,,34214.066865,303676.524275,17037.1163875,180293.478925,49400.0254725,35734.280565,82653.34103,86186.8554775,357987.243375,17491.3559325,93940.259665,181820.39345,17090.74194,350677.817075,,52820.6726425,63510.775255,45494.294745,,112320.316825,98663.9676775,2268771.571,5125.1170195,681784.1843249999,99483.949945,24304.566255,808.8872797500001,6231.47139525,11702.512895,25666.67047,57196.721885,51248.985505,4168.31785675,37880.61024,16381.70599,51612.6016425,2776.2751375000003,47774.33516,64625.693905,6293.9538805,390303.31315,11434.957055,197907.64975,6777.04305775,33776.4348425,41793.053205,419391.676775,76789.60001750001,33493.8333375,307542.23935,37046.2386975,6212555.79275,170026.98395,440784.1362,287610.0048,766.9069355,47963.84775,551909.501625,33490.0147625,29301.5660125
2013,11,31043.229846666665,83411.098225,9665.3818725,240545.1831833333,365859.99001666665,9134.320936833332,618564.63535,75770.82865166666,52058.45110666668,3243.160366833333,107769.5892,11606.251728333336,26140.78044,178436.81781666668,54192.77101999999,2865.1857986666664,25106.50995,92758.26135333334,1250.8346633333335,52697.37391333334,1121160.5763333335,9211.809833166666,1637.7737071666666,12922.192616666667,20715.46359,709234.911,49802.630185,97724.93559166668,11927588.436666666,21831.462091666668,87799.80821666666,52569.50643666666,15378.263903333333,175254.11311666667,14430.337698333333,42890.50552,8070.8365065,121072.98326666668,847566.3805166667,1354.5298981666667,51027.99730333334,34032.35561333333,250212.76715,76500.70761833334,309101.41005,5841.832535666667,315950.39133333333,21004.475346666663,132028.5932666667,59363.282608333335,1867.027651333333,433435.95493333327,15440.52069,520334.9117666666,16696.093833333332,28622.898308333333,22156.563650000004,2157.7911145,2244.757056166666,13420.587683333331,90778.085655,,27783.96724,4265.332098166667,20989.850786666662,22132.34668833333,9656.2877265,55925.769758333336,866364.8417666666,3053127.4066666663,61875.39800666666,808375.5938333333,213386.19916666663,3250.782776,85502.99562333334,405565.14465,8702.188352833335,34095.86704666667,1313165.0438333333,294400.3133833334,64074.01120333333,16168.184373333332,29326.405156666664,664146.8524666666,121432.75778333332,14338.733081666667,30373.28649,1962.4532095,95010.10169166668,28386.05933,4026.004286166667,19435.10029,10721.66266,11893.840873333334,78986.15181833334,12221.720756666668,27647.47633,659811.13665,10478.813866666664,32971.196635,99880.485505,3533.198717,44396.98054166666,31150.80668666667,11846.843133333334,7708.670009833334,287951.71215,11725.138996666665,,34356.24390666666,304490.12955,17114.061518333332,179694.48261666665,49404.64111166666,35854.65732333333,82705.77322666667,86485.58568166666,359098.68785,17527.67005833333,94249.58172666669,182455.85806666667,17228.522279999997,349580.10635,,53125.100715,63478.65870333333,45666.29546666666,,112719.27261666668,98609.19265833334,2267489.129,5125.207346,685415.2232166666,99566.18304333332,24360.817603333333,806.2356218333333,6264.141116499999,11727.482673333332,25677.93025666667,56530.76901333334,51368.527153333336,4201.441269166667,37659.869986666665,16256.497873333334,51503.72045166667,2778.689742,47278.43191666667,64837.79466,6272.766473666668,389860.0231333333,11563.286293333333,197721.5934,6775.102973166667,33775.314085,42004.65753,421504.8877833333,76826.135515,33577.29620166667,304692.8774,37004.326075,6216460.103833333,169368.43226666664,440379.3482666666,288892.8113333334,771.612117,47854.70243666667,552926.70105,33494.90834166667,29153.81548166667
2013,12,31104.522823333333,83519.6172175,9702.09108475,240762.37304166667,365748.1288583333,9133.564211416666,619992.532125,75457.00813583333,52160.50388333334,3242.980487916667,107259.58505,11650.624664166668,26180.753155,178861.98425833334,54408.3945,2840.507720833333,24897.973655,92692.18064166668,1249.7820871666668,52764.74774666667,1124357.2931666668,9201.355646583332,1643.7285085833332,12815.389178333337,20677.450965,709892.26,49485.1244225,97107.65527083332,11934162.928333333,21821.46671083333,87909.27523833333,52730.10992333333,15334.204386666666,175545.03980833333,14434.291389166669,42715.27796,8103.940810249999,120847.31763333334,844164.7531583334,1342.2101995833334,50678.23122166667,34061.93234666667,251272.217875,76642.72518416667,309576.209875,5845.203244833334,315844.7418166667,20901.96012833333,132558.29058333335,59025.04984416666,1831.7279096666664,430647.5733666666,15467.898389999998,517036.4924333333,16750.584196666667,28584.969114166663,22199.432735,2169.30591075,2244.524630083333,13588.647776666669,90521.0801575,,27885.287585,4283.105761583333,21025.111783333334,22065.236474166668,9691.19966325,55950.01616916667,870076.8952333333,3068350.648833333,61904.06616833333,810524.8663666667,213263.3510833333,3255.833854,85348.99354666666,403927.124375,8686.309037416668,34276.91765333334,1309265.1829166666,290308.1849916667,64331.51840666666,16221.306291666668,29389.56960833333,663274.5826833333,121367.70269166668,14367.303570833334,30555.71967,1994.69371675,93699.31006083332,28608.51398,4036.5650070833335,19397.366545,10678.16817,11889.206881666669,79085.39617416667,12273.503058333334,27667.114675,659416.2930749999,10447.490653333332,33066.3234725,100337.9329525,3524.952586,44608.539410833335,31243.796763333336,11896.343196666669,7750.076718416667,289205.628975,11662.996783333332,,34498.42094833333,305303.734825,17191.006649166666,179095.48630833332,49409.25675083333,35975.034081666665,82758.20542333333,86784.31588583333,360210.132325,17563.984184166664,94558.90378833334,183091.32268333333,17366.30262,348482.395625,,53429.5287875,63446.54215166667,45838.29618833333,,113118.22840833334,98554.41763916668,2266206.687,5125.2976725,689046.2621083333,99648.41614166666,24417.068951666668,803.5839639166667,6296.810837749999,11752.452451666666,25689.190043333336,55864.81614166667,51488.06880166667,4234.564681583333,37439.129733333335,16131.289756666669,51394.83926083333,2781.1043465,46782.52867333333,65049.895415,6251.579066833334,389416.7331166666,11691.615531666666,197535.53705,6773.162888583333,33774.1933275,42216.261855,423618.0987916667,76862.67101250001,33660.759065833336,301843.51545,36962.4134525,6220364.414916666,168709.88058333332,439974.5603333333,290175.6178666667,776.3172985,47745.55712333333,553943.900475,33499.801920833335,29006.064950833334
2014,1,31165.8158,83628.13621,9738.800297,240979.5629,365636.2677,9132.807486,621420.4289,75143.18762,52262.55666,3242.800609,106749.5809,11694.9976,26220.72587,179287.1507,54624.01798,2815.829643,24689.43736,92626.09993,1248.729511,52832.12158,1127554.01,9190.90146,1649.68331,12708.58574,20639.43834,710549.609,49167.61866,96490.37495,11940737.42,21811.47133,88018.74226,52890.71341,15290.14487,175835.9665,14438.24508,42540.0504,8137.045114,120621.652,840763.1258,1329.890501,50328.46514,34091.50908,252331.6686,76784.74275,310051.0097,5848.573954,315739.0923,20799.44491,133087.9879,58686.81708,1796.428168,427859.1918,15495.27609,513738.0731,16805.07456,28547.03992,22242.30182,2180.820707,2244.292204,13756.70787,90264.07466,,27986.60793,4300.879425,21060.37278,21998.12626,9726.1116,55974.26258,873788.9487,3083573.891,61932.73433,812674.1389,213140.503,3260.884932,85194.99147,402289.1041,8670.429722,34457.96826,1305365.322,286216.0566,64589.02561,16274.42821,29452.73406,662402.3129,121302.6476,14395.87406,30738.15285,2026.934224,92388.51843,28830.96863,4047.125728,19359.6328,10634.67368,11884.57289,79184.64053,12325.28536,27686.75302,659021.4495,10416.16744,33161.45031,100795.3804,3516.706455,44820.09828,31336.78684,11945.84326,7791.483427,290459.5458,11600.85457,,34640.59799,306117.3401,17267.95178,178496.49,49413.87239,36095.41084,82810.63762,87083.04609,361321.5768,17600.29831,94868.22585,183726.7873,17504.08296,347384.6849,,53733.95686,63414.4256,46010.29691,,113517.1842,98499.64262,2264924.245,5125.387999,692677.301,99730.64924,24473.3203,800.932306,6329.480559,11777.42223,25700.44983,55198.86327,51607.61045,4267.688094,37218.38948,16006.08164,51285.95807,2783.518951,46286.62543,65261.99617,6230.39166,388973.4431,11819.94477,197349.4807,6771.222804,33773.07257,42427.86618,425731.3098,76899.20651,33744.22193,298994.1535,36920.50083,6224268.726,168051.3289,439569.7724,291458.4244,781.02248,47636.41181,554961.0999,33504.6955,28858.31442
2014,2,31203.5872925,84048.54497666666,9711.29738425,241983.55865,366201.17928333336,9134.722118833331,621476.4466083334,75250.39063,52252.480103333335,3243.1763716666665,107137.36973333334,11730.1912025,26316.33816,179994.16297499998,54848.68373333333,2790.602315166667,24707.56738083333,92256.715695,1265.4302765,52961.23747166667,1125714.3515,9130.579790083331,1650.6371614999998,12656.447969166667,20669.72697333333,710403.8013666667,49102.9975825,96967.07002916666,11929400.700833334,21878.79759833333,88175.59575583333,52870.31558,15337.015536666666,175769.10740833334,14426.393970833336,42703.9487475,8143.441723999999,120779.36,841152.6682166667,1334.2731940833337,50159.74089166667,34291.73962916667,253116.13748333327,76645.57759833334,310564.91096666665,5849.884454833334,316616.09085000004,20532.200519166665,133368.13374166668,58397.09974916666,1802.9048846666665,428309.476025,15527.652174166666,512468.761325,16833.176448333335,28689.0735925,22283.014871666663,2199.4709949166663,2255.2112113333333,13666.446296666669,90119.43265916666,,28229.37743333333,4312.279838500001,21126.19160166667,22049.072856666666,9756.198545,56218.887935833336,873856.4518833333,3085280.1965833334,62085.150915833336,812641.2308833334,213743.75139166665,3265.03882325,85370.90658583332,403256.1034416667,8661.360348333334,34491.54564166667,1302314.1825,284616.10975,64752.54628083333,16302.666295833333,29593.7001525,664150.1470333333,121677.85494166666,14800.979131666669,30916.8865875,2042.533906333333,91588.84914666666,29036.7448875,4029.51548225,19381.328253333333,10592.1599925,11888.261098333332,79365.99634416668,12344.965144166668,27692.82999083333,660292.0057416667,10394.071543333332,33266.084306666664,101081.0029,3525.104632333333,44937.5352075,31305.630608333333,12002.2747975,7825.937393916667,290542.93575833336,11605.618773333334,,34740.8878725,305584.58915,17350.306760833333,179183.8819166667,49470.18941416666,36091.2573575,82758.93715833333,87450.55379416667,362514.5011333333,17590.827185833332,95010.85841166668,184465.443025,17636.609540833335,347647.76709166664,,53211.08915833333,63755.59736166667,46045.88183083333,,113773.46586666668,98690.01556833331,2263615.5315833334,5182.0780755,695471.3444749999,100012.977895,24535.92734,799.2221231666667,6314.538555166666,11814.1821,25705.4873575,55725.445889166665,51682.95507333333,4274.7454564166665,37254.35910333333,16014.229685,51284.27760833333,2785.16716375,46138.03894583333,65645.16990833334,6292.286419833334,389341.23936666665,11869.834816666667,197858.7318083333,6766.014702666666,33694.69869666667,42465.788105,426408.7448583333,77180.35838166667,33882.87896833333,294881.910975,36911.086525,6214917.772249999,167636.88605833333,437585.51415833336,293331.4215083333,774.7641948333332,45991.30597166666,552924.5984666666,33578.917537500005,28974.440830833333
2014,3,31241.358785,84468.95374333333,9683.7944715,242987.5544,366766.0908666667,9136.636751666669,621532.4643166667,75357.59363999999,52242.40354666667,3243.552134333333,107525.15856666668,11765.384805,26411.95045,180701.17525,55073.349486666666,2765.3749873333336,24725.697401666668,91887.33146,1282.131042,53090.353363333335,1123874.693,9070.258120166667,1651.5910129999995,12604.310198333334,20700.015606666668,710257.9937333333,49038.376505,97443.76510833332,11918063.981666667,21946.12386666667,88332.44925166667,52849.91774999999,15383.886203333332,175702.24831666666,14414.542861666669,42867.847095,8149.838333999999,120937.068,841542.2106333333,1338.6558871666668,49991.016643333336,34491.97017833334,253900.60636666667,76506.41244666668,311078.8122333333,5851.194955666667,317493.08940000006,20264.95612833333,133648.27958333335,58107.38241833333,1809.3816013333333,428759.76025,15560.028258333332,511199.44955,16861.27833666667,28831.107265,22323.72792333333,2218.121282833333,2266.1302186666667,13576.184723333334,89974.79065833332,,28472.146936666664,4323.680252,21192.010423333337,22100.01945333333,9786.28549,56463.51329166667,873923.9550666666,3086986.5021666666,62237.567501666665,812608.3228666667,214346.99978333333,3269.1927145,85546.82170166666,404223.1027833333,8652.290974666666,34525.12302333333,1299263.0429999998,283016.1629,64916.06695166667,16330.904381666664,29734.666245,665897.9811666666,122053.06228333332,15206.084203333334,31095.620325,2058.1335886666666,90789.17986333332,29242.521145,4011.9052365,19403.023706666667,10549.646304999998,11891.949306666666,79547.35215833335,12364.644928333331,27698.906961666667,661562.5619833333,10371.975646666666,33370.71830333333,101366.6254,3533.502809666667,45054.972135,31274.474376666665,12058.706335,7860.391360833333,290626.3257166667,11610.382976666668,,34841.177755000004,305051.83819999994,17432.661741666667,179871.27383333334,49526.50643833333,36087.103875,82707.23669666666,87818.06149833334,363707.4254666666,17581.356061666665,95153.49097333332,185204.09875,17769.136121666666,347910.8492833333,,52688.221456666666,64096.76912333333,46081.46675166666,,114029.74753333331,98880.38851666666,2262306.8181666667,5238.768152,698265.3879499999,100295.30655,24598.53438,797.5119403333334,6299.596551333333,11850.94197,25710.524885000003,56252.02850833333,51758.29969666666,4281.802818833333,37290.32872666666,16022.37773,51282.59714666667,2786.8153765,45989.45246166666,66028.34364666668,6354.181179666667,389709.0356333333,11919.724863333337,198367.98291666663,6760.806601333333,33616.32482333333,42503.71003,427086.17991666665,77461.51025333333,34021.53600666666,290769.66845,36901.67222,6205566.818499999,167222.44321666667,435601.2559166667,295204.4186166667,768.5059096666666,44346.20013333333,550888.0970333333,33653.139575,29090.567241666668
2014,4,31279.1302775,84889.36250999999,9656.29155875,243991.55015,367331.00245,9138.5513845,621588.482025,75464.79664999999,52232.32699,3243.927897,107912.9474,11800.5784075,26507.56274,181408.187525,55298.01524,2740.1476595,24743.8274225,91517.947225,1298.8318075,53219.469255,1122035.0345,9009.93645025,1652.5448645,12552.1724275,20730.30424,710112.1861,48973.7554275,97920.4601875,11906727.2625,22013.450135,88489.3027475,52829.51992,15430.75687,175635.389225,14402.6917525,43031.7454425,8156.234944,121094.776,841931.75305,1343.03858025,49822.292395,34692.2007275,254685.07525,76367.24729500001,311592.7135,5852.5054565,318370.08795,19997.7117375,133928.42542500002,57817.6650875,1815.858318,429210.044475,15592.4043425,509930.137775,16889.380225,28973.1409375,22364.440975,2236.77157075,2277.049226,13485.92315,89830.1486575,,28714.91644,4335.080665500001,21257.829245,22150.96605,9816.372435,56708.1386475,873991.4582499999,3088692.80775,62389.9840875,812575.4148500001,214950.248175,3273.34660575,85722.73681749999,405190.102125,8643.221601000001,34558.700405,1296211.9035,281416.21605,65079.5876225,16359.1424675,29875.6323375,667645.8153,122428.269625,15611.189275,31274.3540625,2073.733271,89989.51058,29448.2974025,3994.29499075,19424.71916,10507.1326175,11895.637515,79728.70797250001,12384.3247125,27704.9839325,662833.118225,10349.87975,33475.3523,101652.2479,3541.900987,45172.4090625,31243.318145,12115.1378725,7894.84532775,290709.71567500004,11615.14718,,34941.467637500005,304519.08725,17515.0167225,180558.66575,49582.8234625,36082.9503925,82655.53623499999,88185.5692025,364900.3498,17571.8849375,95296.123535,185942.754475,17901.6627025,348173.931475,,52165.353755,64437.940885,46117.0516725,,114286.0292,99070.761465,2260998.10475,5295.4582285,701059.431425,100577.635205,24661.14142,795.8017575,6284.654547499999,11887.70184,25715.562412500003,56778.6111275,51833.64432,4288.86018125,37326.29835,16030.525775,51280.916685,2788.46358925,45840.8659775,66411.517385,6416.0759395000005,390076.8319,11969.61491,198877.234025,6755.5985,33537.95095,42541.631955,427763.614975,77742.662125,34160.193045,286657.425925,36892.257915,6196215.86475,166808.000375,433616.997675,297077.415725,762.2476244999999,42701.094295,548851.5956,33727.361612500004,29206.6936525
